locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINEAAHN_00001	gene	76				
DINEAAHN_00001	tRNA	76				tRNA-Ala(tgc)
DINEAAHN_00002	gene	74				
DINEAAHN_00002	tRNA	74				tRNA-Pro(tgg)
DINEAAHN_00003	gene	77				
DINEAAHN_00003	tRNA	77				tRNA-Arg(acg)
DINEAAHN_00004	gene	89				
DINEAAHN_00004	tRNA	89				tRNA-Leu(taa)
DINEAAHN_00005	gene	75				
DINEAAHN_00005	tRNA	75				tRNA-Gly(gcc)
DINEAAHN_00006	gene	75				
DINEAAHN_00006	tRNA	75				tRNA-Lys(ttt)
DINEAAHN_00007	gene	76				
DINEAAHN_00007	tRNA	76				tRNA-Thr(tgt)
DINEAAHN_00008	gene	76				
DINEAAHN_00008	tRNA	76				tRNA-Val(tac)
DINEAAHN_00009	gene	78				
DINEAAHN_00009	rRNA	78				5S ribosomal RNA (partial)
DINEAAHN_00010	gene	1548	lysS			
DINEAAHN_00010	CDS	1548	lysS	6.1.1.6		Lysine--tRNA ligase
DINEAAHN_00011	gene	477	folK			
DINEAAHN_00011	CDS	477	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
DINEAAHN_00012	gene	366	folB			
DINEAAHN_00012	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
DINEAAHN_00013	gene	804	folP			
DINEAAHN_00013	CDS	804	folP	2.5.1.15	COG0294	Dihydropteroate synthase
DINEAAHN_00014	gene	933	cysK			
DINEAAHN_00014	CDS	933	cysK	2.5.1.47		Cysteine synthase
