locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGICCDHI_00001	gene	76				
MGICCDHI_00001	tRNA	76				tRNA-Ala(tgc)
MGICCDHI_00002	gene	74				
MGICCDHI_00002	tRNA	74				tRNA-Pro(tgg)
MGICCDHI_00003	gene	77				
MGICCDHI_00003	tRNA	77				tRNA-Arg(acg)
MGICCDHI_00004	gene	89				
MGICCDHI_00004	tRNA	89				tRNA-Leu(taa)
MGICCDHI_00005	gene	75				
MGICCDHI_00005	tRNA	75				tRNA-Gly(gcc)
MGICCDHI_00006	gene	75				
MGICCDHI_00006	tRNA	75				tRNA-Lys(ttt)
MGICCDHI_00007	gene	76				
MGICCDHI_00007	tRNA	76				tRNA-Thr(tgt)
MGICCDHI_00008	gene	76				
MGICCDHI_00008	tRNA	76				tRNA-Val(tac)
MGICCDHI_00009	gene	78				
MGICCDHI_00009	rRNA	78				5S ribosomal RNA (partial)
MGICCDHI_00010	gene	1548	lysS			
MGICCDHI_00010	CDS	1548	lysS	6.1.1.6		Lysine--tRNA ligase
MGICCDHI_00011	gene	477	folK			
MGICCDHI_00011	CDS	477	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MGICCDHI_00012	gene	366	folB			
MGICCDHI_00012	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MGICCDHI_00013	gene	804	folP			
MGICCDHI_00013	CDS	804	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MGICCDHI_00014	gene	933	cysK			
MGICCDHI_00014	CDS	933	cysK	2.5.1.47		Cysteine synthase
MGICCDHI_00015	gene	624	hslO			
MGICCDHI_00015	CDS	624	hslO			33 kDa chaperonin
