locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLPEKCAF_00001	gene	282				
PLPEKCAF_00001	CDS	282				hypothetical protein
PLPEKCAF_00002	gene	696				
PLPEKCAF_00002	CDS	696		1.-.-.-		putative oxidoreductase
PLPEKCAF_00003	gene	423				
PLPEKCAF_00003	CDS	423				hypothetical protein
PLPEKCAF_00004	gene	420				
PLPEKCAF_00004	CDS	420				hypothetical protein
PLPEKCAF_00005	gene	426				
PLPEKCAF_00005	CDS	426				hypothetical protein
PLPEKCAF_00006	gene	423				
PLPEKCAF_00006	CDS	423				hypothetical protein
PLPEKCAF_00007	gene	984	abgT			
PLPEKCAF_00007	CDS	984	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
