locus_tag	ftype	length_bp	gene	EC_number	COG	product
MKBEIGGD_00001	gene	1536	yfkN			
MKBEIGGD_00001	CDS	1536	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
MKBEIGGD_00002	gene	1545				
MKBEIGGD_00002	CDS	1545				hypothetical protein
MKBEIGGD_00003	gene	957	phnD2			
MKBEIGGD_00003	CDS	957	phnD2		COG3221	putative ABC transporter phosphonate/phosphite binding protein PhnD2
MKBEIGGD_00004	gene	774	glnQ			
MKBEIGGD_00004	CDS	774	glnQ			Glutamine transport ATP-binding protein GlnQ
MKBEIGGD_00005	gene	801	phnE_1			
MKBEIGGD_00005	CDS	801	phnE_1		COG3639	Phosphate-import permease protein PhnE
MKBEIGGD_00006	gene	816	phnE_2			
MKBEIGGD_00006	CDS	816	phnE_2		COG3639	Phosphate-import permease protein PhnE
MKBEIGGD_00007	gene	255	deoB			
MKBEIGGD_00007	CDS	255	deoB	5.4.2.7		Phosphopentomutase
