locus_tag	ftype	length_bp	gene	EC_number	COG	product
AHBMAPJE_00001	gene	99				
AHBMAPJE_00001	CDS	99				hypothetical protein
AHBMAPJE_00002	gene	1287	hisC			
AHBMAPJE_00002	CDS	1287	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
AHBMAPJE_00003	gene	2049	map			
AHBMAPJE_00003	CDS	2049	map			Protein map
AHBMAPJE_00004	gene	201	hlb_1			
AHBMAPJE_00004	CDS	201	hlb_1	3.1.4.3		Phospholipase C
AHBMAPJE_00005	gene	351	scn			
AHBMAPJE_00005	CDS	351	scn			Staphylococcal complement inhibitor
AHBMAPJE_00006	gene	450	chp			
AHBMAPJE_00006	CDS	450	chp			Chemotaxis inhibitory protein
AHBMAPJE_00007	gene	297				
AHBMAPJE_00007	CDS	297		3.5.1.28		putative autolysin PH
AHBMAPJE_00008	gene	492	sak			
AHBMAPJE_00008	CDS	492	sak			Staphylokinase
AHBMAPJE_00009	gene	756				
AHBMAPJE_00009	CDS	756				hypothetical protein
AHBMAPJE_00010	gene	255				
AHBMAPJE_00010	CDS	255				hypothetical protein
AHBMAPJE_00011	gene	297				
AHBMAPJE_00011	CDS	297				hypothetical protein
AHBMAPJE_00012	gene	288				
AHBMAPJE_00012	CDS	288				hypothetical protein
AHBMAPJE_00013	gene	153				
AHBMAPJE_00013	CDS	153				hypothetical protein
AHBMAPJE_00014	gene	3786				
AHBMAPJE_00014	CDS	3786				hypothetical protein
AHBMAPJE_00015	gene	1485				
AHBMAPJE_00015	CDS	1485				hypothetical protein
AHBMAPJE_00016	gene	4530				
AHBMAPJE_00016	CDS	4530				hypothetical protein
AHBMAPJE_00017	gene	138				
AHBMAPJE_00017	CDS	138				hypothetical protein
AHBMAPJE_00018	gene	351				
AHBMAPJE_00018	CDS	351				hypothetical protein
AHBMAPJE_00019	gene	642				
AHBMAPJE_00019	CDS	642				hypothetical protein
AHBMAPJE_00020	gene	408				
AHBMAPJE_00020	CDS	408				hypothetical protein
AHBMAPJE_00021	gene	405				
AHBMAPJE_00021	CDS	405				hypothetical protein
AHBMAPJE_00022	gene	363				
AHBMAPJE_00022	CDS	363				hypothetical protein
AHBMAPJE_00023	gene	297				
AHBMAPJE_00023	CDS	297				hypothetical protein
AHBMAPJE_00024	gene	285				
AHBMAPJE_00024	CDS	285				hypothetical protein
AHBMAPJE_00025	gene	1221				
AHBMAPJE_00025	CDS	1221				hypothetical protein
AHBMAPJE_00026	gene	744	clpP			
